Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Securities Account_0,Securities Account_1,CD Account_0,CD Account_1,Online_0,Online_1,CreditCard_0,CreditCard_1,Personal Loan
0.4054651081081644,0.4618180446592961,0.2911482804282672,0.35258935606021663,0.5108256237659907,0.06765864847381486,0.0,0.0,1,0,1,0,1,0,1,0,0
0.5596157879354227,0.6021754023542185,0.4207793430812069,0.5808480080411969,0.0,0.25464221837358075,0.0,0.0,1,0,1,0,1,0,0,1,0
0.5596157879354227,0.4754236967150748,0.2559333741372005,0.6659568159894907,0.0,0.131028262406404,0.6931471805599453,0.27140864327415104,1,0,1,0,1,0,1,0,0
0.4054651081081644,0.3760512229018711,0.47979351451826213,0.49569019970088996,0.5108256237659907,0.4054651081081644,0.6931471805599453,0.0,0,1,0,1,0,1,1,0,1
0.22314355131420976,0.29849298855599654,0.28768207245178085,0.4969965356149455,0.6931471805599453,0.06765864847381486,0.6931471805599453,0.3707486711503944,1,0,1,0,0,1,1,0,0
0.5596157879354227,0.5658077581833436,0.30147539458411676,0.3601025394109999,0.5108256237659907,0.1484200051182734,0.6931471805599453,0.0,0,1,1,0,1,0,1,0,0
0.22314355131420976,0.23180161405732438,0.21570857282669165,0.5022048807220836,0.5108256237659907,0.20701416938432612,0.0,0.0,1,0,1,0,1,0,1,0,0
0.22314355131420976,0.1967102942460543,0.453667209926042,0.014909754366287064,0.6931471805599453,0.10436001532424286,0.4054651081081644,0.5000592119778452,1,0,1,0,0,1,1,0,1
0.22314355131420976,0.3302416868705768,0.15811108104335522,0.6537547788492846,0.0,0.06765864847381486,0.0,0.0,1,0,1,0,0,1,1,0,0
0.4054651081081644,0.4054651081081644,0.36772478012531734,0.4758875724047102,0.0,0.45107561936021673,0.0,0.0,1,0,1,0,0,1,0,1,0
0.5596157879354227,0.5533852381847866,0.18540322333136275,0.5808480080411969,0.6931471805599453,0.22314355131420976,0.0,0.0,1,0,1,0,1,0,0,1,0
0.22314355131420976,0.3144933299024377,0.15017453144761883,0.6045739133660333,0.5108256237659907,0.06765864847381486,0.4054651081081644,0.21587309096518742,1,0,1,0,0,1,1,0,0
0.22314355131420976,0.28223246768421634,0.621173680934856,0.20495335725415198,0.6931471805599453,0.01980262729617973,0.6931471805599453,0.28689436071353175,0,1,0,1,0,1,0,1,1
0.5596157879354227,0.4888467170472154,0.2911482804282672,0.6615369192913395,0.28768207245178085,0.371563556432483,0.6931471805599453,0.0,1,0,1,0,1,0,0,1,0
0.4054651081081644,0.34574587340654217,0.17379767721105485,0.32970506222662893,0.0,0.16551443847757333,0.0,0.0,1,0,1,0,1,0,0,1,0
0.22314355131420976,0.2144098713454551,0.0,0.2774366336808719,0.6931471805599453,0.06765864847381486,0.4054651081081644,0.0,0,1,1,0,0,1,1,0,0
0.6931471805599453,0.6257058997644127,0.4507216996962852,0.5808480080411969,0.0,0.25464221837358075,0.0,0.0,1,0,1,0,0,1,1,0,0
0.22314355131420976,0.1786917887433759,0.2595111954850846,0.4584022580636908,0.0,0.009950330853168092,0.0,0.28215501534963505,1,0,1,0,1,0,1,0,0
0.5596157879354227,0.4888467170472154,0.6111735976002727,0.08235103516181963,0.5108256237659907,0.1906203596086497,0.6931471805599453,0.32059888746492277,1,0,1,0,0,1,1,0,1
0.0,0.16034265007517928,0.15415067982725836,0.6703572631343124,0.0,0.01980262729617973,0.6931471805599453,0.0,1,0,1,0,0,1,1,0,0
0.4054651081081644,0.3610133455373305,0.47404637226269414,0.46381499117044106,0.28768207245178085,0.5877866649021191,0.0,0.0,1,0,1,0,0,1,1,0,0
0.5596157879354227,0.5408064559779265,0.09278173345096627,0.4584022580636908,0.5108256237659907,0.009950330853168092,0.4054651081081644,0.0,0,1,0,1,0,1,1,0,0
0.5596157879354227,0.5533852381847866,0.4507216996962852,0.6537547788492846,0.28768207245178085,0.11332868530700327,0.6931471805599453,0.0,1,0,1,0,1,0,1,0,1
0.0,0.1031842362352308,0.3318318570647108,0.4758875724047102,0.28768207245178085,0.01980262729617973,0.0,0.0,1,0,1,0,1,0,1,0,0
0.22314355131420976,0.16034265007517928,0.6061358035703155,0.1837511496035491,0.28768207245178085,0.371563556432483,0.0,0.5403079763304978,1,0,1,0,1,0,1,0,0
0.4054651081081644,0.4618180446592961,0.13410992894381227,0.10578960813383721,0.5108256237659907,0.1570037488096647,0.4054651081081644,0.0,0,1,1,0,0,1,1,0,0
0.4054651081081644,0.41985384556026406,0.4328640822962789,0.4336757235954008,0.0,0.45107561936021673,0.0,0.16244018624012566,0,1,1,0,1,0,1,0,0
0.4054651081081644,0.3760512229018711,0.06280090123903044,0.07042246429654579,0.0,0.09531017980432493,0.0,0.0,1,0,1,0,1,0,1,0,0
0.4054651081081644,0.3610133455373305,0.10536051565782635,0.529112333642008,0.6931471805599453,0.0,0.4054651081081644,0.0,1,0,1,0,0,1,1,0,0
0.4054651081081644,0.44802472252696024,0.3709247828559881,0.017021687569430524,0.28768207245178085,0.28517894223366247,0.0,0.0,1,0,1,0,1,0,1,0,0
0.5596157879354227,0.6021754023542185,0.4507216996962852,0.19793578459550545,0.0,0.3220834991691132,0.0,0.0,1,0,1,0,0,1,0,1,0
0.6931471805599453,0.6140098600012214,0.3709247828559881,0.6582091291986648,0.28768207245178085,0.2468600779315258,0.0,0.42470146939863324,1,0,1,0,1,0,1,0,0
0.5596157879354227,0.44802472252696024,0.15811108104335522,0.6231574911397462,0.6931471805599453,0.1823215567939546,0.6931471805599453,0.1888618024745645,0,1,1,0,1,0,1,0,0
0.4054651081081644,0.41985384556026406,0.21570857282669165,0.4336757235954008,0.5108256237659907,0.1906203596086497,0.0,0.0,1,0,1,0,0,1,0,1,0
0.5596157879354227,0.5280674302004967,0.05406722127027579,0.04407848895694383,0.6931471805599453,0.01980262729617973,0.0,0.0,1,0,1,0,0,1,1,0,0
0.4054651081081644,0.3760512229018711,0.40237391553849144,0.1890939940140444,0.0,0.30010459245033816,0.0,0.0,1,0,1,0,1,0,0,1,0
0.5596157879354227,0.5280674302004967,0.24873909850317352,0.44885890001679085,0.6931471805599453,0.09531017980432493,0.4054651081081644,0.0,1,0,1,0,0,1,1,0,0
0.4054651081081644,0.4054651081081644,0.44776748779885384,0.25440930040956167,0.0,0.4054651081081644,0.0,0.0,1,0,1,0,1,0,0,1,0
0.4054651081081644,0.34574587340654217,0.30489420133290224,0.5602287208384611,0.0,0.3364722366212129,0.6931471805599453,0.0,1,0,1,0,0,1,0,1,0
0.0,0.12260232209233228,0.46245203948177493,0.5663374753267824,0.28768207245178085,0.28517894223366247,0.0,0.0,1,0,1,0,1,0,0,1,0
0.22314355131420976,0.1967102942460543,0.46245203948177493,0.5856384363638294,0.6931471805599453,0.3220834991691132,0.4054651081081644,0.0,1,0,0,1,0,1,0,1,1
0.5596157879354227,0.5658077581833436,0.018349138668196617,0.1837511496035491,0.5108256237659907,0.02955880224154443,0.6931471805599453,0.0,1,0,1,0,1,0,1,0,0
0.4054651081081644,0.4054651081081644,0.09278173345096627,0.3188438227950241,0.5108256237659907,0.04879016416943205,0.4054651081081644,0.0,1,0,1,0,1,0,1,0,0
0.5596157879354227,0.5408064559779265,0.4566040695993518,0.4280969085683618,0.28768207245178085,0.23111172096338664,0.6931471805599453,0.0,1,0,1,0,1,0,1,0,1
0.5596157879354227,0.4888467170472154,0.04967160979723778,0.5808480080411969,0.28768207245178085,0.03922071315328133,0.0,0.17044022890720195,1,0,1,0,0,1,1,0,0
0.6931471805599453,0.6140098600012214,0.14217448878054254,0.6288947415298896,0.6931471805599453,0.12221763272424911,0.0,0.24217391816580014,1,0,1,0,0,1,0,1,0
0.4054651081081644,0.4340384805522204,0.13815033848081718,0.567554760930534,0.5108256237659907,0.23901690047049992,0.4054651081081644,0.0,1,0,1,0,0,1,1,0,0
0.4054651081081644,0.34574587340654217,0.2946025152963547,0.3358589278010071,0.0,0.3364722366212129,0.6931471805599453,0.0,1,0,1,0,0,1,1,0,0
0.22314355131420976,0.23180161405732438,0.17768117723745241,0.5176691064196651,0.0,0.2151113796169455,0.4054651081081644,0.0,1,0,1,0,1,0,1,0,0
0.4054651081081644,0.4340384805522204,0.04525659158812086,0.2222848136057919,0.0,0.08617769624105241,0.6931471805599453,0.0,1,0,1,0,0,1,1,0,0
0.0,0.1031842362352308,0.3836233661931156,0.4584022580636908,0.6931471805599453,0.16551443847757333,0.6931471805599453,0.0,1,0,1,0,1,0,1,0,0
0.4054651081081644,0.34574587340654217,0.14618251017808145,0.5240426142917574,0.6931471805599453,0.19885085874516517,0.4054651081081644,0.18100835896899412,1,0,1,0,1,0,1,0,0
0.4054651081081644,0.4340384805522204,0.2807134031356875,0.5176691064196651,0.5108256237659907,0.10436001532424286,0.0,0.0,1,0,1,0,0,1,1,0,0
0.6931471805599453,0.67116827384117,0.18154965401537265,0.4996040990220263,0.28768207245178085,0.10436001532424286,0.0,0.0,1,0,1,0,0,1,1,0,0
0.0,0.0425596144187959,0.3961627154458509,0.5151082855579916,0.6931471805599453,0.20701416938432612,0.6931471805599453,0.0,1,0,1,0,1,0,0,1,0
0.5596157879354227,0.5408064559779265,0.4116189736825427,0.0960902110451236,0.6931471805599453,0.44468582126144574,0.4054651081081644,0.0,1,0,1,0,0,1,1,0,1
0.22314355131420976,0.24889604741662438,0.09278173345096627,0.4864977515167258,0.6931471805599453,0.10436001532424286,0.6931471805599453,0.0,1,0,1,0,0,1,1,0,0
0.4054651081081644,0.3908663086870116,0.11365931847252128,0.5176691064196651,0.5108256237659907,0.058268908123975824,0.4054651081081644,0.0,1,0,1,0,1,0,1,0,0
0.6931471805599453,0.590199211307503,0.23052365861183235,0.5404260935422814,0.28768207245178085,0.1570037488096647,0.6931471805599453,0.3160169779598112,0,1,1,0,0,1,1,0,0
0.6931471805599453,0.6486954179891115,0.4207793430812069,0.3419751548184432,0.0,0.1823215567939546,0.0,0.0,1,0,1,0,1,0,1,0,0
0.22314355131420976,0.28223246768421634,0.16989903679539742,0.6548702279331502,0.6931471805599453,0.01980262729617973,0.6931471805599453,0.0,1,0,1,0,0,1,1,0,0
0.4054651081081644,0.3302416868705768,0.28768207245178085,0.6045739133660333,0.0,0.41871033485818504,0.0,0.0,1,0,1,0,1,0,1,0,0
0.5596157879354227,0.5151640253645888,0.5355182363563621,0.29516473697445267,0.0,0.25464221837358075,0.0,0.0,1,0,1,0,0,1,1,0,0
0.4054651081081644,0.44802472252696024,0.33514860969070465,0.33124708257844415,0.0,0.02955880224154443,0.0,0.0,1,0,1,0,0,1,1,0,0
0.6931471805599453,0.67116827384117,0.03189336377595379,0.22056512272626536,0.5108256237659907,0.009950330853168092,0.6931471805599453,0.0,1,0,1,0,0,1,1,0,0
0.4054651081081644,0.44802472252696024,0.26662866325394863,0.4785506898241939,0.0,0.11332868530700327,0.0,0.0,1,0,1,0,0,1,1,0,0
0.6931471805599453,0.6140098600012214,0.0969922659873097,0.5626767024771011,0.5108256237659907,0.12221763272424911,0.4054651081081644,0.0,1,0,1,0,1,0,1,0,0
0.5596157879354227,0.44802472252696024,0.15415067982725836,0.4392235880331189,0.5108256237659907,0.09531017980432493,0.6931471805599453,0.27140864327415104,1,0,1,0,0,1,0,1,0
0.4054651081081644,0.3760512229018711,0.06280090123903044,0.6582091291986648,0.28768207245178085,0.02955880224154443,0.4054651081081644,0.0,1,0,1,0,0,1,1,0,0
0.5596157879354227,0.5658077581833436,0.13005312824819776,0.4294945328349997,0.6931471805599453,0.12221763272424911,0.0,0.2322359481756676,1,0,1,0,0,1,0,1,0
0.0,0.06317890162153167,0.11778303565638346,0.5724091393953322,0.5108256237659907,0.009950330853168092,0.4054651081081644,0.0,0,1,1,0,0,1,1,0,0
0.4054651081081644,0.3610133455373305,0.24873909850317352,0.37790716404450647,0.6931471805599453,0.25464221837358075,0.0,0.0,1,0,1,0,0,1,0,1,0
0.4054651081081644,0.3760512229018711,0.15017453144761883,0.2643431569338524,0.0,0.06765864847381486,0.0,0.19406337467063775,1,0,1,0,1,0,1,0,0
0.22314355131420976,0.1967102942460543,0.10536051565782635,0.6311804568107455,0.0,0.058268908123975824,0.6931471805599453,0.2322359481756676,1,0,1,0,0,1,1,0,0
0.4054651081081644,0.3610133455373305,0.17379767721105485,0.5366690446645692,0.0,0.2468600779315258,0.0,0.0,1,0,1,0,0,1,1,0,0
0.4054651081081644,0.3144933299024377,0.004618945856294458,0.18731621576804516,0.5108256237659907,0.09531017980432493,0.4054651081081644,0.0,1,0,1,0,1,0,1,0,0
0.6931471805599453,0.6372667221654887,0.15811108104335522,0.5099668860575728,0.6931471805599453,0.12221763272424911,0.4054651081081644,0.0,1,0,1,0,0,1,1,0,0
0.4054651081081644,0.3302416868705768,0.2946025152963547,0.2376303832804523,0.5108256237659907,0.09531017980432493,0.0,0.39650116725280904,1,0,1,0,1,0,1,0,0
0.5596157879354227,0.590199211307503,0.32850406697203605,0.3720074419173182,0.28768207245178085,0.2468600779315258,0.0,0.1503188257077809,1,0,1,0,1,0,1,0,0
0.22314355131420976,0.3144933299024377,0.13410992894381227,0.32816066037525465,0.5108256237659907,0.04879016416943205,0.6931471805599453,0.0,1,0,1,0,0,1,1,0,0
0.6931471805599453,0.6599949732430448,0.2911482804282672,0.2593885638091691,0.5108256237659907,0.16551443847757333,0.4054651081081644,0.0,1,0,1,0,0,1,1,0,0
0.5596157879354227,0.5280674302004967,0.11778303565638346,0.38669199360023937,0.0,0.13976194237515863,0.4054651081081644,0.0,1,0,1,0,0,1,1,0,0
0.5596157879354227,0.578077850775158,0.219432971917674,0.3881486580967034,0.28768207245178085,0.20701416938432612,0.6931471805599453,0.26538815549256806,1,0,1,0,0,1,1,0,0
0.4054651081081644,0.34574587340654217,0.26307626164958087,0.35258935606021663,0.5108256237659907,0.26236426446749106,0.0,0.0,1,0,1,0,0,1,1,0,0
0.22314355131420976,0.1967102942460543,0.3930425881096072,0.5163895157140401,0.0,0.37843643572024505,0.0,0.455129780422529,1,0,1,0,1,0,1,0,0
0.5596157879354227,0.5280674302004967,0.018349138668196617,0.05021975697902635,0.28768207245178085,0.01980262729617973,0.6931471805599453,0.0,1,0,1,0,0,1,1,0,0
0.5596157879354227,0.4888467170472154,0.13005312824819776,0.22056512272626536,0.5108256237659907,0.08617769624105241,0.6931471805599453,0.0,1,0,1,0,0,1,1,0,0
0.5596157879354227,0.5658077581833436,0.26307626164958087,0.529112333642008,0.28768207245178085,0.06765864847381486,0.4054651081081644,0.0,1,0,1,0,0,1,0,1,0
0.22314355131420976,0.29849298855599654,0.30147539458411676,0.30470376002121147,0.0,0.3074846997479607,0.4054651081081644,0.0,0,1,1,0,1,0,1,0,0
0.22314355131420976,0.3302416868705768,0.2807134031356875,0.29516473697445267,0.6931471805599453,0.2151113796169455,0.0,0.17044022890720195,1,0,1,0,0,1,1,0,0
0.6931471805599453,0.6021754023542185,0.28768207245178085,0.17658266012493642,0.5108256237659907,0.04879016416943205,0.0,0.0,1,0,1,0,0,1,1,0,0
0.22314355131420976,0.16034265007517928,0.40237391553849144,0.2790613294078739,0.28768207245178085,0.12221763272424911,0.0,0.14760511983618457,1,0,1,0,0,1,0,1,0
0.22314355131420976,0.2144098713454551,0.2946025152963547,0.3510799218113624,0.0,0.23901690047049992,0.4054651081081644,0.3330919517123893,1,0,1,0,0,1,1,0,0
0.22314355131420976,0.3144933299024377,0.26662866325394863,0.31571882025188897,0.28768207245178085,0.0,0.0,0.0,0,1,1,0,0,1,1,0,0
0.4054651081081644,0.34574587340654217,0.252342706006472,0.3062847880185303,0.5108256237659907,0.04879016416943205,0.6931471805599453,0.0,1,0,1,0,1,0,0,1,0
0.0,0.14165051706302684,0.2911482804282672,0.5820477682331009,0.5108256237659907,0.13976194237515863,0.0,0.3609178983672666,1,0,1,0,0,1,1,0,0
0.5596157879354227,0.590199211307503,0.502457374095474,0.4461154140710401,0.6931471805599453,0.5423242908253618,0.4054651081081644,0.0,1,0,0,1,0,1,0,1,1
0.22314355131420976,0.083381608939051,0.18154965401537265,0.14552993678335124,0.28768207245178085,0.16126814759612232,0.6931471805599453,0.0,1,0,1,0,1,0,1,0,0
0.22314355131420976,0.14165051706302684,0.13410992894381227,0.08235103516181963,0.5108256237659907,0.10436001532424286,0.4054651081081644,0.0,1,0,1,0,0,1,1,0,0
0.5596157879354227,0.5280674302004967,0.34830669426821564,0.6092522844721339,0.5108256237659907,0.16551443847757333,0.4054651081081644,0.0,1,0,1,0,1,0,1,0,0
0.5596157879354227,0.578077850775158,0.15811108104335522,0.4040334686367266,0.6931471805599453,0.1906203596086497,0.0,0.0,1,0,1,0,0,1,0,1,0
0.5596157879354227,0.5658077581833436,0.17379767721105485,0.6092522844721339,0.6931471805599453,0.22314355131420976,0.4054651081081644,0.0,1,0,1,0,0,1,1,0,0
0.4054651081081644,0.4754236967150748,0.44183275227903923,0.6162290569577821,0.28768207245178085,0.03922071315328133,0.0,0.0,1,0,1,0,1,0,1,0,0
0.5596157879354227,0.590199211307503,0.14618251017808145,0.5904060258473023,0.5108256237659907,0.13976194237515863,0.0,0.0,0,1,0,1,1,0,0,1,0
0.5596157879354227,0.6021754023542185,0.04525659158812086,0.4280969085683618,0.0,0.11332868530700327,0.6931471805599453,0.0,1,0,1,0,0,1,1,0,0
0.5596157879354227,0.4754236967150748,0.1011851442473456,0.08235103516181963,0.28768207245178085,0.03922071315328133,0.6931471805599453,0.22597418695169139,1,0,1,0,0,1,0,1,0
0.22314355131420976,0.2657031657330057,0.208217901097534,0.6780117564948446,0.5108256237659907,0.1823215567939546,0.0,0.2107840214577162,1,0,1,0,0,1,0,1,0
0.22314355131420976,0.23180161405732438,0.16989903679539742,0.23424054952594076,0.0,0.1906203596086497,0.6931471805599453,0.0,1,0,1,0,1,0,0,1,0
0.0,0.083381608939051,0.1930660960769319,0.4996040990220263,0.6931471805599453,0.1484200051182734,0.0,0.0,1,0,1,0,0,1,0,1,0
0.4054651081081644,0.44802472252696024,0.252342706006472,0.2774366336808719,0.28768207245178085,0.13976194237515863,0.4054651081081644,0.0,1,0,1,0,1,0,1,0,0
0.5596157879354227,0.6021754023542185,0.4298565612323235,0.004282661792000949,0.0,0.5538851132264377,0.0,0.0,1,0,1,0,1,0,0,1,0
0.4054651081081644,0.3908663086870116,0.30147539458411676,0.4838557420538871,0.0,0.23665190133900194,0.4054651081081644,0.0,1,0,1,0,0,1,0,1,0
0.5596157879354227,0.4754236967150748,0.29804485948732756,0.5366690446645692,0.6931471805599453,0.3074846997479607,0.6931471805599453,0.2593312017843782,1,0,1,0,0,1,1,0,0
0.5596157879354227,0.5151640253645888,0.5409236549232701,0.20844376219392055,0.28768207245178085,0.03922071315328133,0.0,0.16778065287144306,1,0,1,0,0,1,1,0,0
0.4054651081081644,0.4340384805522204,0.14618251017808145,0.4556848650871908,0.5108256237659907,0.19885085874516517,0.4054651081081644,0.0,1,0,1,0,1,0,1,0,0
0.4054651081081644,0.4340384805522204,0.4116189736825427,0.487816143269984,0.28768207245178085,0.5596157879354227,0.0,0.0,1,0,0,1,0,1,0,1,0
0.0,0.06317890162153167,0.453667209926042,0.38960320380769786,0.5108256237659907,0.5007752879124892,0.6931471805599453,0.0,1,0,1,0,1,0,0,1,1
0.5596157879354227,0.5658077581833436,0.07145896398214485,0.4238922772863299,0.0,0.12221763272424911,0.0,0.0,1,0,1,0,0,1,0,1,0
0.6931471805599453,0.6140098600012214,0.06280090123903044,0.5416753129427133,0.28768207245178085,0.09531017980432493,0.0,0.0,0,1,0,1,0,1,0,1,0
0.5596157879354227,0.5280674302004967,0.208217901097534,0.3419751548184432,0.6931471805599453,0.12221763272424911,0.6931471805599453,0.0,1,0,1,0,1,0,1,0,0
0.0,0.06317890162153167,0.21570857282669165,0.5565454754221646,0.6931471805599453,0.1484200051182734,0.0,0.0,1,0,1,0,0,1,1,0,0
0.0,0.06317890162153167,0.03189336377595379,0.3062847880185303,0.6931471805599453,0.03922071315328133,0.0,0.0,1,0,1,0,1,0,0,1,0
0.4054651081081644,0.3610133455373305,0.29804485948732756,0.4665104105921134,0.6931471805599453,0.23665190133900194,0.0,0.0,1,0,1,0,0,1,0,1,0
0.22314355131420976,0.1786917887433759,0.28420380807545614,0.5808480080411969,0.28768207245178085,0.13976194237515863,0.6931471805599453,0.0,1,0,1,0,0,1,0,1,0
0.6931471805599453,0.6021754023542185,0.14217448878054254,0.5379229633241629,0.6931471805599453,0.1570037488096647,0.4054651081081644,0.0,0,1,1,0,0,1,1,0,0
0.0,0.06317890162153167,0.45953232937844013,0.6703572631343124,0.6931471805599453,0.5007752879124892,0.6931471805599453,0.0,1,0,1,0,1,0,1,0,1
0.6931471805599453,0.6021754023542185,0.28768207245178085,0.6150696365380471,0.28768207245178085,0.2468600779315258,0.0,0.0,1,0,1,0,0,1,1,0,0
0.22314355131420976,0.28223246768421634,0.18540322333136275,0.03583101952692677,0.0,0.1823215567939546,0.0,0.0,1,0,1,0,1,0,1,0,0
0.0,0.14165051706302684,0.252342706006472,0.1693624121514494,0.6931471805599453,0.23111172096338664,0.0,0.0,1,0,1,0,0,1,1,0,0
0.5596157879354227,0.502091943797236,0.32850406697203605,0.6220060805347042,0.28768207245178085,0.10436001532424286,0.0,0.0,0,1,1,0,1,0,1,0,0
0.0,0.083381608939051,0.15017453144761883,0.5748275202596138,0.0,0.13976194237515863,0.0,0.0,1,0,1,0,0,1,1,0,0
0.0,0.083381608939051,0.05844359587007458,0.6758307305484844,0.5108256237659907,0.09531017980432493,0.4054651081081644,0.0,1,0,1,0,1,0,1,0,0
0.22314355131420976,0.23180161405732438,0.06713930283762852,0.5176691064196651,0.5108256237659907,0.08617769624105241,0.6931471805599453,0.0,1,0,1,0,0,1,0,1,0
